shipment_id,order_id,ship_date,delivery_date,shipment_status,carrier,warehouse_id
32315,42542,2024-03-13,2024-03-18,LATE,CarrierB,4
32316,42543,2024-01-28,2024-02-01,LATE,CarrierB,4
32317,42545,2024-08-23,2024-08-26,LATE,CarrierC,3
32318,42546,2024-06-23,2024-06-26,LATE,CarrierA,4
32319,42548,2024-04-23,2024-04-25,ON_TIME,CarrierC,4
32320,42551,2024-01-16,2024-01-17,ON_TIME,CarrierB,4
32321,42553,2024-03-13,2024-03-20,LATE,CarrierB,4
32322,42554,2024-09-29,2024-10-02,LATE,CarrierC,4
32323,42555,2024-09-22,2024-09-26,LATE,CarrierC,3
32324,42557,2024-03-10,2024-03-12,LATE,CarrierC,2
32325,42558,2024-09-18,2024-09-23,LATE,CarrierA,5
32326,42559,2024-05-14,2024-05-18,LATE,CarrierA,1
32327,42560,2024-05-06,2024-05-11,LATE,CarrierB,1
32328,42561,2024-08-11,2024-08-17,LATE,CarrierA,2
32329,42562,2024-06-23,2024-06-27,LATE,CarrierB,5
32330,42564,2024-05-20,2024-05-23,ON_TIME,CarrierB,2
32331,42567,2024-04-12,2024-04-18,LATE,CarrierB,2
32332,42568,2024-10-29,2024-11-05,LATE,CarrierA,1
32333,42569,2024-10-15,2024-10-19,LATE,CarrierA,3
32334,42570,2024-04-02,2024-04-04,LATE,CarrierA,5
32335,42571,2024-07-29,2024-08-02,LATE,CarrierB,4
32336,42572,2024-02-07,2024-02-14,LATE,CarrierB,1
32337,42573,2024-03-04,2024-03-06,LATE,CarrierC,2
32338,42576,2024-08-09,2024-08-15,LATE,CarrierB,5
32339,42578,2024-10-29,2024-11-03,LATE,CarrierA,5
32340,42580,2024-02-23,2024-03-01,LATE,CarrierC,2
32341,42582,2024-12-12,2024-12-19,LATE,CarrierA,2
32342,42583,2024-06-23,2024-06-24,ON_TIME,CarrierC,4
32343,42584,2024-10-17,2024-10-23,LATE,CarrierB,2
32344,42585,2024-07-12,2024-07-13,LATE,CarrierB,3
32345,42586,2024-12-22,2024-12-27,LATE,CarrierC,1
32346,42587,2024-06-15,2024-06-19,LATE,CarrierC,3
32347,42588,2024-09-03,2024-09-08,LATE,CarrierC,5
32348,42590,2024-02-28,2024-03-03,LATE,CarrierC,5
32349,42593,2024-08-31,2024-09-07,LATE,CarrierA,2
32350,42594,2024-08-18,2024-08-23,LATE,CarrierA,2
32351,42595,2024-11-27,2024-11-30,ON_TIME,CarrierA,5
32352,42596,2024-09-09,2024-09-13,LATE,CarrierC,2
32353,42597,2024-04-05,2024-04-07,ON_TIME,CarrierB,4
32354,42598,2024-08-09,2024-08-11,ON_TIME,CarrierC,5
32355,42599,2024-07-13,2024-07-16,LATE,CarrierB,2
32356,42600,2024-07-19,2024-07-20,ON_TIME,CarrierC,1
32357,42601,2024-08-17,2024-08-20,LATE,CarrierB,3
32358,42602,2024-02-27,2024-03-04,LATE,CarrierB,1
32359,42603,2024-03-12,2024-03-19,LATE,CarrierA,4
32360,42605,2024-03-13,2024-03-16,ON_TIME,CarrierA,4
32361,42606,2024-09-13,2024-09-19,LATE,CarrierB,2
32362,42607,2024-09-21,2024-09-25,LATE,CarrierA,5
32363,42608,2024-04-02,2024-04-03,ON_TIME,CarrierA,2
32364,42609,2024-05-06,2024-05-11,LATE,CarrierA,3
32365,42610,2024-10-18,2024-10-24,LATE,CarrierA,2
32366,42611,2024-08-29,2024-09-02,LATE,CarrierA,4
32367,42613,2024-01-12,2024-01-15,LATE,CarrierA,3
32368,42615,2024-01-23,2024-01-25,LATE,CarrierA,5
32369,42617,2024-06-08,2024-06-13,LATE,CarrierA,3
32370,42618,2024-09-21,2024-09-23,ON_TIME,CarrierA,4
32371,42619,2024-04-22,2024-04-26,LATE,CarrierC,5
32372,42620,2024-09-19,2024-09-24,LATE,CarrierA,1
32373,42621,2024-12-18,2024-12-19,ON_TIME,CarrierC,1
32374,42622,2024-12-31,2025-01-01,ON_TIME,CarrierA,3
32375,42623,2024-01-16,2024-01-18,ON_TIME,CarrierA,2
32376,42626,2024-12-16,2024-12-23,LATE,CarrierC,2
32377,42627,2024-12-18,2024-12-25,LATE,CarrierC,2
32378,42628,2024-12-07,2024-12-13,LATE,CarrierB,4
32379,42631,2024-08-20,2024-08-27,LATE,CarrierB,3
32380,42632,2024-03-31,2024-04-04,LATE,CarrierA,3
32381,42634,2024-05-30,2024-06-05,LATE,CarrierB,1
32382,42635,2024-11-13,2024-11-17,LATE,CarrierC,3
32383,42637,2024-04-04,2024-04-07,LATE,CarrierC,5
32384,42638,2024-05-27,2024-05-30,LATE,CarrierA,4
32385,42639,2024-12-19,2024-12-25,LATE,CarrierB,4
32386,42641,2024-05-27,2024-06-01,LATE,CarrierB,4
32387,42642,2024-07-12,2024-07-15,LATE,CarrierA,1
32388,42644,2024-01-30,2024-02-03,ON_TIME,CarrierB,1
32389,42645,2024-08-24,2024-08-30,LATE,CarrierA,2
32390,42646,2024-07-19,2024-07-22,LATE,CarrierA,3
32391,42647,2024-09-16,2024-09-20,LATE,CarrierC,5
32392,42648,2024-12-26,2024-12-30,LATE,CarrierA,2
32393,42649,2024-04-28,2024-05-02,LATE,CarrierC,5
32394,42650,2024-10-01,2024-10-07,LATE,CarrierA,5
32395,42652,2024-12-09,2024-12-15,LATE,CarrierB,1
32396,42654,2024-07-05,2024-07-12,LATE,CarrierA,5
32397,42656,2024-09-03,2024-09-08,LATE,CarrierA,3
32398,42657,2024-11-14,2024-11-16,LATE,CarrierA,4
32399,42658,2024-02-29,2024-03-05,LATE,CarrierC,4
32400,42659,2024-08-20,2024-08-23,LATE,CarrierC,4
32401,42660,2024-04-22,2024-04-26,ON_TIME,CarrierB,3
32402,42661,2024-07-24,2024-07-27,LATE,CarrierB,5
32403,42662,2024-02-11,2024-02-17,LATE,CarrierC,5
32404,42663,2024-03-01,2024-03-06,LATE,CarrierA,3
32405,42664,2024-07-09,2024-07-12,LATE,CarrierC,2
32406,42665,2024-06-24,2024-06-30,LATE,CarrierB,5
32407,42666,2024-03-17,2024-03-20,LATE,CarrierA,4
32408,42667,2024-02-18,2024-02-23,LATE,CarrierC,5
32409,42668,2024-03-30,2024-04-04,LATE,CarrierB,3
32410,42670,2024-02-25,2024-02-29,ON_TIME,CarrierA,3
32411,42671,2024-10-08,2024-10-15,LATE,CarrierC,2
32412,42674,2024-04-26,2024-04-29,LATE,CarrierC,4
32413,42675,2024-01-28,2024-01-29,ON_TIME,CarrierA,4
32414,42676,2024-04-27,2024-04-28,LATE,CarrierA,4
32415,42677,2024-08-10,2024-08-11,ON_TIME,CarrierC,4
32416,42678,2024-08-15,2024-08-21,LATE,CarrierA,2
32417,42680,2024-06-30,2024-07-05,LATE,CarrierC,1
32418,42681,2024-11-05,2024-11-11,LATE,CarrierC,5
32419,42682,2024-07-21,2024-07-23,LATE,CarrierB,1
32420,42684,2024-10-03,2024-10-07,LATE,CarrierC,1
32421,42685,2024-07-15,2024-07-19,LATE,CarrierB,2
32422,42686,2024-03-25,2024-03-31,LATE,CarrierA,2
32423,42687,2024-06-19,2024-06-25,LATE,CarrierA,3
32424,42689,2024-01-25,2024-01-29,LATE,CarrierC,5
32425,42692,2024-12-20,2024-12-27,LATE,CarrierC,4
32426,42693,2024-11-28,2024-11-30,LATE,CarrierC,2
32427,42694,2024-12-29,2025-01-02,LATE,CarrierA,2
32428,42698,2024-12-20,2024-12-25,LATE,CarrierB,4
32429,42699,2024-04-10,2024-04-12,ON_TIME,CarrierB,2
32430,42700,2024-03-06,2024-03-07,LATE,CarrierB,5
32431,42703,2024-12-29,2025-01-01,ON_TIME,CarrierB,2
32432,42707,2024-08-11,2024-08-13,LATE,CarrierA,2
32433,42708,2024-08-13,2024-08-14,LATE,CarrierA,3
32434,42710,2024-12-22,2024-12-28,LATE,CarrierC,3
32435,42712,2024-12-31,2025-01-04,LATE,CarrierB,4
32436,42713,2024-06-01,2024-06-02,ON_TIME,CarrierA,3
32437,42714,2024-03-15,2024-03-18,LATE,CarrierB,5
32438,42715,2024-03-13,2024-03-15,LATE,CarrierC,2
32439,42716,2024-10-04,2024-10-09,LATE,CarrierB,4
32440,42717,2024-07-23,2024-07-30,LATE,CarrierB,4
32441,42718,2024-04-12,2024-04-15,LATE,CarrierC,1
32442,42719,2024-06-24,2024-06-29,LATE,CarrierB,5
32443,42720,2024-07-30,2024-08-04,LATE,CarrierB,5
32444,42721,2024-09-12,2024-09-14,LATE,CarrierC,4
32445,42722,2024-12-22,2024-12-28,LATE,CarrierA,2
32446,42723,2024-11-15,2024-11-18,LATE,CarrierC,2
32447,42725,2024-12-22,2024-12-27,LATE,CarrierC,2
32448,42726,2025-01-02,2025-01-04,LATE,CarrierB,2
32449,42727,2024-06-04,2024-06-07,LATE,CarrierB,2
32450,42728,2024-10-25,2024-10-30,LATE,CarrierC,5
32451,42729,2024-05-24,2024-05-25,LATE,CarrierC,1
32452,42732,2025-01-02,2025-01-08,LATE,CarrierC,3
32453,42733,2024-07-08,2024-07-15,LATE,CarrierC,5
32454,42735,2024-12-08,2024-12-11,LATE,CarrierA,3
32455,42737,2024-06-26,2024-07-03,LATE,CarrierC,2
32456,42738,2024-06-23,2024-06-28,LATE,CarrierA,1
32457,42739,2024-04-27,2024-05-04,LATE,CarrierB,3
32458,42742,2024-01-07,2024-01-08,ON_TIME,CarrierB,5
32459,42743,2024-07-15,2024-07-22,LATE,CarrierA,1
32460,42746,2024-02-02,2024-02-08,LATE,CarrierA,1
32461,42747,2024-05-31,2024-06-06,LATE,CarrierB,1
32462,42748,2024-01-23,2024-01-27,LATE,CarrierA,1
32463,42749,2024-09-11,2024-09-15,LATE,CarrierA,2
32464,42750,2024-03-26,2024-04-01,LATE,CarrierB,5
32465,42751,2024-12-23,2024-12-29,LATE,CarrierB,5
32466,42752,2024-07-01,2024-07-06,LATE,CarrierC,2
32467,42753,2024-12-31,2025-01-03,ON_TIME,CarrierB,4
32468,42755,2024-12-04,2024-12-07,LATE,CarrierC,2
32469,42756,2024-04-14,2024-04-21,LATE,CarrierA,3
32470,42760,2024-02-10,2024-02-17,LATE,CarrierB,4
32471,42761,2024-02-02,2024-02-09,LATE,CarrierB,5
32472,42762,2024-02-15,2024-02-16,ON_TIME,CarrierC,1
32473,42763,2024-07-24,2024-07-29,ON_TIME,CarrierB,3
32474,42765,2024-02-02,2024-02-06,LATE,CarrierA,5
32475,42766,2024-05-06,2024-05-09,LATE,CarrierC,2
32476,42767,2024-04-05,2024-04-07,ON_TIME,CarrierC,2
32477,42768,2024-01-04,2024-01-11,LATE,CarrierA,4
32478,42769,2024-10-31,2024-11-03,LATE,CarrierA,3
32479,42771,2024-01-26,2024-01-29,LATE,CarrierC,5
32480,42774,2024-08-12,2024-08-19,LATE,CarrierB,2
32481,42775,2024-10-25,2024-10-29,LATE,CarrierA,1
32482,42776,2024-10-24,2024-10-31,LATE,CarrierC,2
32483,42778,2024-06-16,2024-06-17,ON_TIME,CarrierB,1
32484,42779,2024-08-13,2024-08-15,LATE,CarrierA,3
32485,42780,2024-05-17,2024-05-19,ON_TIME,CarrierB,4
32486,42781,2024-07-31,2024-08-06,LATE,CarrierC,3
32487,42782,2024-04-22,2024-04-25,LATE,CarrierA,1
32488,42783,2024-08-16,2024-08-20,LATE,CarrierA,2
32489,42784,2024-08-20,2024-08-26,LATE,CarrierB,2
32490,42785,2024-02-20,2024-02-21,ON_TIME,CarrierB,4
32491,42786,2024-11-27,2024-12-01,LATE,CarrierA,1
32492,42787,2024-08-26,2024-08-29,LATE,CarrierA,5
32493,42789,2024-07-21,2024-07-25,LATE,CarrierB,5
32494,42790,2024-07-16,2024-07-20,ON_TIME,CarrierA,1
32495,42791,2024-01-03,2024-01-06,LATE,CarrierB,5
32496,42793,2024-12-31,2025-01-05,LATE,CarrierC,3
32497,42794,2024-07-08,2024-07-11,ON_TIME,CarrierC,4
32498,42795,2024-05-06,2024-05-11,LATE,CarrierB,4
32499,42796,2024-06-25,2024-07-01,LATE,CarrierC,4
32500,42797,2024-10-08,2024-10-15,LATE,CarrierA,2
32501,42798,2025-01-01,2025-01-08,LATE,CarrierB,4
32502,42799,2024-05-20,2024-05-22,LATE,CarrierA,2
32503,42800,2024-12-21,2024-12-22,ON_TIME,CarrierC,1
32504,42801,2024-04-13,2024-04-15,ON_TIME,CarrierA,1
32505,42802,2024-10-15,2024-10-17,LATE,CarrierB,4
32506,42804,2024-11-13,2024-11-15,ON_TIME,CarrierB,5
32507,42805,2024-05-27,2024-06-03,LATE,CarrierA,4
32508,42806,2024-12-19,2024-12-23,LATE,CarrierB,1
32509,42807,2024-10-22,2024-10-27,LATE,CarrierB,5
32510,42808,2024-12-23,2024-12-30,LATE,CarrierA,1
32511,42809,2024-10-02,2024-10-07,LATE,CarrierC,3
32512,42810,2024-12-21,2024-12-28,LATE,CarrierB,1
32513,42811,2024-01-13,2024-01-18,LATE,CarrierC,1
32514,42812,2024-05-25,2024-06-01,LATE,CarrierC,2
32515,42813,2024-06-16,2024-06-21,LATE,CarrierB,3
32516,42814,2024-09-27,2024-10-04,LATE,CarrierB,2
32517,42815,2024-04-03,2024-04-07,ON_TIME,CarrierA,4
32518,42816,2024-04-17,2024-04-21,LATE,CarrierA,5
32519,42818,2024-07-22,2024-07-27,LATE,CarrierB,3
32520,42819,2024-11-08,2024-11-14,LATE,CarrierC,4
32521,42820,2024-04-04,2024-04-10,LATE,CarrierC,2
32522,42821,2024-08-25,2024-08-31,LATE,CarrierC,2
32523,42822,2024-02-29,2024-03-02,ON_TIME,CarrierA,2
32524,42823,2024-08-25,2024-08-28,LATE,CarrierB,4
32525,42825,2024-12-25,2024-12-28,ON_TIME,CarrierC,2
32526,42826,2024-08-23,2024-08-27,LATE,CarrierB,3
32527,42827,2024-05-07,2024-05-09,LATE,CarrierC,5
32528,42829,2024-05-16,2024-05-21,LATE,CarrierA,4
32529,42830,2024-08-23,2024-08-27,LATE,CarrierA,5
32530,42831,2024-03-10,2024-03-13,ON_TIME,CarrierA,1
32531,42832,2024-03-28,2024-04-04,LATE,CarrierA,4
32532,42833,2024-08-23,2024-08-24,ON_TIME,CarrierC,1
32533,42834,2024-04-17,2024-04-19,ON_TIME,CarrierC,4
32534,42835,2024-05-16,2024-05-22,LATE,CarrierC,2
32535,42836,2024-09-23,2024-09-28,LATE,CarrierA,1
32536,42837,2024-11-30,2024-12-07,LATE,CarrierC,4
32537,42838,2024-03-04,2024-03-09,LATE,CarrierA,1
32538,42840,2024-08-28,2024-08-30,ON_TIME,CarrierA,5
32539,42841,2024-12-17,2024-12-24,LATE,CarrierA,3
32540,42844,2024-02-07,2024-02-14,LATE,CarrierA,2
32541,42847,2024-12-27,2024-12-28,ON_TIME,CarrierB,2
32542,42849,2024-09-14,2024-09-16,ON_TIME,CarrierA,5
32543,42850,2024-02-09,2024-02-13,LATE,CarrierC,1
32544,42851,2024-12-17,2024-12-21,LATE,CarrierB,1
32545,42852,2024-03-08,2024-03-14,LATE,CarrierB,2
32546,42853,2024-04-10,2024-04-17,LATE,CarrierC,3
32547,42854,2024-11-30,2024-12-05,LATE,CarrierC,2
32548,42855,2024-09-18,2024-09-24,LATE,CarrierA,4
32549,42857,2024-02-14,2024-02-19,LATE,CarrierA,4
32550,42858,2024-02-19,2024-02-20,ON_TIME,CarrierA,4
32551,42859,2024-10-30,2024-11-05,LATE,CarrierC,2
32552,42860,2024-03-13,2024-03-20,LATE,CarrierA,1
32553,42861,2024-09-02,2024-09-09,LATE,CarrierA,4
32554,42862,2024-01-05,2024-01-07,LATE,CarrierC,3
32555,42863,2024-11-20,2024-11-24,LATE,CarrierC,4
32556,42864,2024-03-04,2024-03-05,ON_TIME,CarrierA,3
32557,42865,2024-12-02,2024-12-05,LATE,CarrierB,3
32558,42866,2024-01-27,2024-02-03,LATE,CarrierC,1
32559,42867,2024-12-09,2024-12-16,LATE,CarrierC,4
32560,42868,2024-03-10,2024-03-11,ON_TIME,CarrierC,5
32561,42869,2024-05-26,2024-05-30,LATE,CarrierA,4
32562,42870,2024-08-03,2024-08-05,LATE,CarrierB,2
32563,42871,2024-11-22,2024-11-29,LATE,CarrierB,4
32564,42872,2024-02-26,2024-03-02,LATE,CarrierC,3
32565,42873,2024-10-13,2024-10-18,LATE,CarrierC,4
32566,42874,2024-07-30,2024-08-02,LATE,CarrierC,5
32567,42875,2024-07-11,2024-07-17,LATE,CarrierB,5
32568,42877,2024-05-02,2024-05-07,LATE,CarrierC,2
32569,42878,2024-12-25,2024-12-29,ON_TIME,CarrierC,2
32570,42879,2024-04-13,2024-04-16,LATE,CarrierC,3
32571,42882,2024-12-19,2024-12-21,ON_TIME,CarrierC,1
32572,42883,2024-06-24,2024-06-29,LATE,CarrierB,5
32573,42884,2024-01-16,2024-01-21,LATE,CarrierC,3
32574,42885,2024-06-17,2024-06-22,LATE,CarrierC,3
32575,42886,2024-02-26,2024-02-29,LATE,CarrierB,5
32576,42887,2024-01-29,2024-02-01,LATE,CarrierA,2
32577,42889,2024-03-11,2024-03-14,LATE,CarrierC,4
32578,42891,2024-12-01,2024-12-04,ON_TIME,CarrierC,2
32579,42892,2024-01-14,2024-01-16,ON_TIME,CarrierB,2
32580,42894,2024-08-31,2024-09-03,ON_TIME,CarrierB,1
32581,42895,2024-12-29,2025-01-05,LATE,CarrierB,1
32582,42896,2024-09-30,2024-10-06,LATE,CarrierB,5
32583,42898,2024-07-10,2024-07-13,LATE,CarrierC,2
32584,42899,2024-03-28,2024-03-29,ON_TIME,CarrierA,1
32585,42901,2024-05-25,2024-05-27,ON_TIME,CarrierA,1
32586,42902,2024-06-15,2024-06-18,LATE,CarrierA,2
32587,42903,2024-09-18,2024-09-24,LATE,CarrierB,5
32588,42905,2024-11-24,2024-11-27,LATE,CarrierB,4
32589,42907,2024-11-23,2024-11-29,LATE,CarrierA,5
32590,42908,2024-12-29,2025-01-05,LATE,CarrierC,4
32591,42910,2024-09-23,2024-09-26,LATE,CarrierC,3
32592,42911,2024-07-13,2024-07-20,LATE,CarrierB,3
32593,42912,2024-05-07,2024-05-09,ON_TIME,CarrierB,4
32594,42916,2024-11-17,2024-11-21,LATE,CarrierC,2
32595,42917,2024-12-31,2025-01-03,ON_TIME,CarrierA,3
32596,42918,2024-04-22,2024-04-23,ON_TIME,CarrierA,1
32597,42919,2024-10-30,2024-11-06,LATE,CarrierA,4
32598,42920,2024-03-16,2024-03-19,ON_TIME,CarrierB,1
32599,42923,2024-01-31,2024-02-06,LATE,CarrierB,2
32600,42924,2024-01-10,2024-01-12,ON_TIME,CarrierB,2
32601,42925,2024-12-06,2024-12-09,ON_TIME,CarrierA,5
32602,42926,2024-01-08,2024-01-12,ON_TIME,CarrierA,2
32603,42928,2024-07-12,2024-07-16,LATE,CarrierB,3
32604,42930,2024-01-14,2024-01-17,LATE,CarrierB,4
32605,42931,2024-09-13,2024-09-14,ON_TIME,CarrierA,3
32606,42932,2024-08-23,2024-08-29,LATE,CarrierB,2
32607,42933,2024-07-06,2024-07-07,ON_TIME,CarrierA,2
32608,42935,2024-06-18,2024-06-22,LATE,CarrierC,2
32609,42937,2024-11-22,2024-11-27,LATE,CarrierA,4
32610,42938,2024-12-20,2024-12-27,LATE,CarrierB,2
32611,42939,2024-04-12,2024-04-16,LATE,CarrierC,4
32612,42940,2024-01-23,2024-01-27,LATE,CarrierB,2
32613,42941,2024-07-17,2024-07-23,LATE,CarrierC,2
32614,42942,2024-09-28,2024-10-03,LATE,CarrierB,4
32615,42943,2024-03-25,2024-03-28,LATE,CarrierB,3
32616,42945,2024-01-14,2024-01-15,ON_TIME,CarrierC,1
32617,42946,2024-07-15,2024-07-19,LATE,CarrierA,2
32618,42947,2024-04-05,2024-04-12,LATE,CarrierB,3
32619,42949,2024-11-17,2024-11-18,ON_TIME,CarrierB,1
32620,42950,2024-12-23,2024-12-28,ON_TIME,CarrierC,4
32621,42951,2024-02-22,2024-02-25,LATE,CarrierB,4
32622,42954,2024-01-07,2024-01-08,LATE,CarrierA,2
32623,42955,2024-09-21,2024-09-26,LATE,CarrierA,4
32624,42956,2024-12-09,2024-12-15,LATE,CarrierA,4
32625,42957,2024-02-03,2024-02-04,LATE,CarrierA,4
32626,42958,2024-04-28,2024-05-04,LATE,CarrierC,4
32627,42959,2024-07-27,2024-07-29,ON_TIME,CarrierB,3
32628,42960,2024-07-23,2024-07-25,LATE,CarrierA,2
32629,42962,2024-02-01,2024-02-05,LATE,CarrierA,3
32630,42963,2024-06-08,2024-06-09,LATE,CarrierB,5
32631,42964,2024-07-29,2024-08-01,ON_TIME,CarrierB,2
32632,42966,2024-03-28,2024-03-29,LATE,CarrierA,4
32633,42968,2024-08-19,2024-08-24,LATE,CarrierC,3
32634,42969,2024-12-27,2024-12-28,ON_TIME,CarrierA,4
32635,42970,2024-05-31,2024-06-07,LATE,CarrierA,2
32636,42974,2024-01-04,2024-01-05,ON_TIME,CarrierA,1
32637,42977,2024-12-07,2024-12-11,LATE,CarrierC,5
32638,42979,2024-09-11,2024-09-15,LATE,CarrierC,4
32639,42980,2024-11-03,2024-11-08,LATE,CarrierB,1
32640,42981,2024-06-04,2024-06-07,LATE,CarrierA,3
32641,42982,2024-10-19,2024-10-23,LATE,CarrierA,2
32642,42985,2024-06-25,2024-06-28,LATE,CarrierA,4
32643,42986,2024-01-27,2024-01-28,ON_TIME,CarrierB,3
32644,42988,2024-07-08,2024-07-14,LATE,CarrierB,3
32645,42989,2024-06-13,2024-06-18,LATE,CarrierB,4
32646,42991,2024-12-18,2024-12-22,LATE,CarrierC,1
32647,42993,2024-07-25,2024-07-31,LATE,CarrierC,3
32648,42994,2024-05-03,2024-05-10,LATE,CarrierA,4
32649,42995,2024-02-08,2024-02-15,LATE,CarrierC,5
32650,42996,2024-04-28,2024-05-05,LATE,CarrierA,1
32651,42997,2024-12-08,2024-12-15,LATE,CarrierA,1
32652,42998,2024-05-22,2024-05-25,LATE,CarrierA,2
32653,42999,2024-05-03,2024-05-08,LATE,CarrierA,2
32654,43000,2024-08-21,2024-08-28,LATE,CarrierC,4
32655,43001,2024-08-19,2024-08-25,LATE,CarrierC,5
32656,43002,2024-08-16,2024-08-20,ON_TIME,CarrierA,2
32657,43003,2024-11-25,2024-11-26,ON_TIME,CarrierB,3
32658,43004,2024-08-09,2024-08-14,LATE,CarrierB,4
32659,43005,2024-06-05,2024-06-06,ON_TIME,CarrierA,5
32660,43006,2024-12-22,2024-12-28,LATE,CarrierC,4
32661,43007,2024-01-08,2024-01-14,LATE,CarrierA,1
32662,43008,2024-01-04,2024-01-07,LATE,CarrierB,2
32663,43009,2024-01-05,2024-01-11,LATE,CarrierC,5
32664,43011,2024-09-20,2024-09-27,LATE,CarrierB,1
32665,43012,2024-02-17,2024-02-18,LATE,CarrierC,5
32666,43013,2024-07-25,2024-07-26,ON_TIME,CarrierA,1
32667,43014,2024-07-22,2024-07-25,LATE,CarrierB,4
32668,43016,2024-08-01,2024-08-02,LATE,CarrierA,2
32669,43017,2024-05-15,2024-05-16,ON_TIME,CarrierA,1
32670,43018,2024-06-23,2024-06-30,LATE,CarrierC,3
32671,43019,2024-03-09,2024-03-12,LATE,CarrierC,5
32672,43020,2024-10-19,2024-10-23,LATE,CarrierA,3
32673,43021,2024-05-23,2024-05-27,LATE,CarrierA,5
32674,43022,2024-01-18,2024-01-19,ON_TIME,CarrierC,1
32675,43023,2024-11-29,2024-12-01,LATE,CarrierC,3
32676,43027,2024-12-01,2024-12-05,LATE,CarrierB,3
32677,43028,2024-07-25,2024-08-01,LATE,CarrierA,1
32678,43029,2024-04-03,2024-04-05,LATE,CarrierA,5
32679,43030,2024-04-24,2024-04-30,LATE,CarrierC,5
32680,43031,2024-01-23,2024-01-26,LATE,CarrierB,4
32681,43032,2024-05-18,2024-05-24,LATE,CarrierB,4
32682,43033,2024-11-01,2024-11-03,LATE,CarrierB,5
32683,43034,2024-08-02,2024-08-08,LATE,CarrierA,3
32684,43035,2024-01-06,2024-01-12,LATE,CarrierB,2
32685,43036,2024-10-13,2024-10-19,LATE,CarrierB,5
32686,43038,2024-01-02,2024-01-08,LATE,CarrierB,3
32687,43039,2024-09-20,2024-09-21,ON_TIME,CarrierB,4
32688,43040,2024-10-13,2024-10-20,LATE,CarrierA,4
32689,43041,2024-05-12,2024-05-13,ON_TIME,CarrierA,5
32690,43043,2024-08-22,2024-08-26,LATE,CarrierB,4
32691,43044,2024-08-30,2024-09-04,ON_TIME,CarrierB,5
32692,43045,2024-06-24,2024-06-25,LATE,CarrierA,2
32693,43049,2024-12-08,2024-12-11,LATE,CarrierB,3
32694,43050,2024-11-23,2024-11-24,ON_TIME,CarrierB,3
32695,43052,2024-10-25,2024-10-27,LATE,CarrierA,3
32696,43053,2024-02-24,2024-02-25,ON_TIME,CarrierA,4
32697,43054,2024-06-09,2024-06-11,LATE,CarrierA,5
32698,43055,2024-08-11,2024-08-13,ON_TIME,CarrierC,3
32699,43056,2024-08-11,2024-08-17,LATE,CarrierC,3
32700,43057,2024-02-12,2024-02-18,LATE,CarrierB,4
32701,43058,2024-03-09,2024-03-13,LATE,CarrierB,3
32702,43059,2024-04-10,2024-04-17,LATE,CarrierA,2
32703,43060,2024-07-25,2024-07-28,LATE,CarrierA,5
32704,43061,2024-07-26,2024-08-01,LATE,CarrierB,4
32705,43062,2024-10-01,2024-10-05,LATE,CarrierB,4
32706,43064,2024-06-02,2024-06-04,LATE,CarrierC,5
32707,43065,2024-10-05,2024-10-10,LATE,CarrierA,1
32708,43066,2024-04-01,2024-04-07,LATE,CarrierB,2
32709,43067,2024-07-01,2024-07-03,ON_TIME,CarrierB,1
32710,43068,2024-12-07,2024-12-12,LATE,CarrierC,2
32711,43069,2024-02-16,2024-02-21,LATE,CarrierC,1
32712,43070,2024-09-03,2024-09-04,ON_TIME,CarrierA,2
32713,43071,2024-09-06,2024-09-08,LATE,CarrierB,2
32714,43073,2024-04-27,2024-05-02,LATE,CarrierA,4
32715,43074,2024-06-15,2024-06-21,LATE,CarrierC,5
32716,43075,2024-10-19,2024-10-26,LATE,CarrierA,2
32717,43076,2024-06-20,2024-06-27,LATE,CarrierC,2
32718,43078,2024-09-19,2024-09-20,LATE,CarrierB,1
32719,43079,2024-03-01,2024-03-06,LATE,CarrierA,5
32720,43080,2024-07-19,2024-07-26,LATE,CarrierA,4
32721,43082,2024-05-17,2024-05-22,LATE,CarrierA,3
32722,43083,2024-11-16,2024-11-19,LATE,CarrierA,3
32723,43084,2024-08-24,2024-08-25,ON_TIME,CarrierB,4
32724,43085,2024-05-29,2024-06-04,LATE,CarrierB,1
32725,43086,2024-10-14,2024-10-15,ON_TIME,CarrierB,3
32726,43087,2024-11-02,2024-11-05,LATE,CarrierA,4
32727,43088,2024-08-08,2024-08-12,LATE,CarrierA,3
32728,43089,2024-06-28,2024-07-01,LATE,CarrierA,3
32729,43090,2024-10-10,2024-10-17,LATE,CarrierC,2
32730,43091,2024-06-14,2024-06-17,LATE,CarrierC,4
32731,43092,2024-10-10,2024-10-12,ON_TIME,CarrierA,1
32732,43093,2024-11-18,2024-11-19,LATE,CarrierB,5
32733,43094,2024-07-07,2024-07-13,LATE,CarrierA,4
32734,43095,2024-01-07,2024-01-09,ON_TIME,CarrierA,2
32735,43096,2024-02-22,2024-02-26,LATE,CarrierB,4
32736,43097,2024-11-03,2024-11-10,LATE,CarrierB,1
32737,43098,2024-02-16,2024-02-22,LATE,CarrierB,2
32738,43100,2024-07-29,2024-08-03,LATE,CarrierB,4
32739,43101,2024-12-14,2024-12-16,LATE,CarrierC,3
32740,43102,2024-04-05,2024-04-12,LATE,CarrierC,4
32741,43103,2024-01-27,2024-01-30,LATE,CarrierB,1
