order_id,customer_id,order_date,required_ship_date,order_status,order_amount,priority,region
42784,1655,2024-08-20,2024-08-24,SHIPPED,34.81,HIGH,West
42785,1794,2024-02-19,2024-02-23,SHIPPED,55.48,HIGH,East
42786,1355,2024-11-26,2024-11-28,SHIPPED,53.83,HIGH,South
42787,1400,2024-08-23,2024-08-28,SHIPPED,20.76,LOW,West
42788,1240,2024-09-13,2024-09-15,CANCELLED,24.21,LOW,West
42789,1340,2024-07-18,2024-07-23,SHIPPED,40.2,LOW,East
42790,1886,2024-07-15,2024-07-20,SHIPPED,29.06,HIGH,West
42791,1228,2024-01-01,2024-01-05,SHIPPED,15.6,LOW,West
42792,1542,2024-10-09,2024-10-13,PENDING,34.65,HIGH,West
42793,1620,2024-12-30,2025-01-03,SHIPPED,28.62,MEDIUM,West
42794,1930,2024-07-07,2024-07-12,SHIPPED,55.25,MEDIUM,East
42795,1538,2024-05-04,2024-05-09,SHIPPED,25.85,MEDIUM,South
42796,1854,2024-06-24,2024-06-25,SHIPPED,14.65,MEDIUM,South
42797,1671,2024-10-05,2024-10-07,SHIPPED,15.06,LOW,East
42798,1528,2024-12-30,2025-01-03,SHIPPED,19.36,MEDIUM,North
42799,1266,2024-05-18,2024-05-21,SHIPPED,59.51,MEDIUM,North
42800,1128,2024-12-21,2024-12-24,SHIPPED,30.46,LOW,East
42801,1219,2024-04-11,2024-04-16,SHIPPED,49.22,HIGH,East
42802,1081,2024-10-13,2024-10-14,SHIPPED,46.2,LOW,West
42803,1560,2024-11-06,2024-11-08,PENDING,44.72,MEDIUM,South
42804,1552,2024-11-13,2024-11-18,SHIPPED,50.54,MEDIUM,East
42805,1019,2024-05-26,2024-05-28,SHIPPED,30.66,LOW,East
42806,1326,2024-12-17,2024-12-22,SHIPPED,82.33,HIGH,South
42807,1036,2024-10-22,2024-10-26,SHIPPED,40.48,LOW,West
42808,1381,2024-12-23,2024-12-24,SHIPPED,15.47,MEDIUM,East
42809,1911,2024-09-29,2024-10-03,SHIPPED,35.1,MEDIUM,West
42810,1038,2024-12-20,2024-12-24,SHIPPED,25.42,LOW,South
42811,1108,2024-01-12,2024-01-15,SHIPPED,88.31,HIGH,West
42812,1428,2024-05-22,2024-05-25,SHIPPED,20.72,LOW,West
42813,1063,2024-06-15,2024-06-18,SHIPPED,31.13,MEDIUM,East
42814,1174,2024-09-25,2024-09-28,SHIPPED,37.31,LOW,East
42815,1790,2024-04-03,2024-04-08,SHIPPED,121.35,HIGH,West
42816,1031,2024-04-15,2024-04-20,SHIPPED,30.73,HIGH,East
42817,1944,2024-10-01,2024-10-02,CANCELLED,24.51,LOW,North
42818,1720,2024-07-19,2024-07-22,SHIPPED,37.0,MEDIUM,West
42819,1890,2024-11-08,2024-11-11,SHIPPED,18.27,MEDIUM,North
42820,1530,2024-04-01,2024-04-06,SHIPPED,29.47,MEDIUM,North
42821,1105,2024-08-23,2024-08-25,SHIPPED,47.12,MEDIUM,South
42822,1481,2024-02-29,2024-03-04,SHIPPED,41.9,LOW,West
42823,1205,2024-08-22,2024-08-23,SHIPPED,39.22,HIGH,South
42824,1246,2024-07-02,2024-07-07,CANCELLED,56.6,LOW,North
42825,1834,2024-12-25,2024-12-30,SHIPPED,23.81,LOW,East
42826,1678,2024-08-20,2024-08-24,SHIPPED,37.16,LOW,East
42827,1088,2024-05-06,2024-05-07,SHIPPED,16.61,HIGH,South
42828,1315,2024-04-10,2024-04-15,SHIPPED,31.64,LOW,East
42829,1010,2024-05-14,2024-05-17,SHIPPED,33.86,MEDIUM,East
42830,1048,2024-08-20,2024-08-23,SHIPPED,47.95,LOW,North
42831,1910,2024-03-08,2024-03-13,SHIPPED,30.81,MEDIUM,North
42832,1895,2024-03-27,2024-03-29,SHIPPED,28.89,LOW,South
42833,1978,2024-08-23,2024-08-25,SHIPPED,63.68,LOW,East
42834,1572,2024-04-17,2024-04-19,SHIPPED,76.69,HIGH,East
42835,1170,2024-05-16,2024-05-19,SHIPPED,32.24,MEDIUM,West
42836,1142,2024-09-21,2024-09-24,SHIPPED,21.96,MEDIUM,South
42837,1206,2024-11-28,2024-12-02,SHIPPED,49.44,HIGH,East
42838,1997,2024-03-03,2024-03-05,SHIPPED,38.03,MEDIUM,West
42839,1462,2024-08-17,2024-08-21,PENDING,39.59,LOW,East
42840,1508,2024-08-25,2024-08-30,SHIPPED,24.2,MEDIUM,North
42841,1200,2024-12-14,2024-12-19,SHIPPED,41.52,LOW,East
42842,1004,2024-09-03,2024-09-04,PENDING,42.0,MEDIUM,East
42843,1210,2024-06-07,2024-06-08,PENDING,69.61,HIGH,West
42844,1983,2024-02-07,2024-02-08,SHIPPED,41.48,MEDIUM,North
42845,1028,2024-08-31,2024-09-01,PENDING,37.09,LOW,South
42846,1189,2024-01-07,2024-01-10,PENDING,41.95,LOW,East
42847,1187,2024-12-25,2024-12-29,SHIPPED,58.82,LOW,North
42848,1836,2024-03-17,2024-03-20,PENDING,14.39,LOW,East
42849,1766,2024-09-13,2024-09-18,SHIPPED,11.75,LOW,North
42850,1149,2024-02-06,2024-02-08,SHIPPED,47.09,MEDIUM,East
42851,1524,2024-12-15,2024-12-17,SHIPPED,33.23,MEDIUM,West
42852,1945,2024-03-06,2024-03-10,SHIPPED,59.64,LOW,East
42853,1883,2024-04-09,2024-04-13,SHIPPED,30.97,MEDIUM,West
42854,1942,2024-11-27,2024-12-02,SHIPPED,29.92,HIGH,East
42855,1365,2024-09-17,2024-09-20,SHIPPED,42.32,MEDIUM,East
42856,1156,2024-11-07,2024-11-09,PENDING,67.56,LOW,East
42857,1079,2024-02-11,2024-02-14,SHIPPED,46.47,MEDIUM,East
42858,1867,2024-02-18,2024-02-23,SHIPPED,23.16,LOW,South
42859,1272,2024-10-28,2024-10-31,SHIPPED,50.53,HIGH,West
42860,1659,2024-03-11,2024-03-13,SHIPPED,48.75,MEDIUM,West
42861,1717,2024-09-02,2024-09-07,SHIPPED,47.16,HIGH,North
42862,1625,2024-01-02,2024-01-05,SHIPPED,63.07,MEDIUM,East
42863,1517,2024-11-18,2024-11-21,SHIPPED,25.51,LOW,South
42864,1789,2024-03-02,2024-03-05,SHIPPED,43.78,MEDIUM,East
42865,1231,2024-12-01,2024-12-04,SHIPPED,48.61,LOW,West
42866,1648,2024-01-27,2024-01-31,SHIPPED,20.5,LOW,North
42867,1159,2024-12-07,2024-12-12,SHIPPED,22.55,MEDIUM,West
42868,1343,2024-03-07,2024-03-12,SHIPPED,34.21,MEDIUM,West
42869,1288,2024-05-24,2024-05-27,SHIPPED,28.12,HIGH,North
42870,1204,2024-08-01,2024-08-04,SHIPPED,32.3,LOW,South
42871,1994,2024-11-22,2024-11-26,SHIPPED,6.78,MEDIUM,North
42872,1837,2024-02-26,2024-02-28,SHIPPED,25.89,MEDIUM,East
42873,1304,2024-10-12,2024-10-16,SHIPPED,47.63,MEDIUM,North
42874,1359,2024-07-29,2024-08-01,SHIPPED,24.42,LOW,South
42875,1669,2024-07-11,2024-07-14,SHIPPED,55.74,MEDIUM,West
42876,1869,2024-04-23,2024-04-26,PENDING,25.75,LOW,West
42877,1399,2024-05-01,2024-05-04,SHIPPED,29.11,LOW,North
42878,1448,2024-12-25,2024-12-29,SHIPPED,45.74,MEDIUM,East
42879,1105,2024-04-12,2024-04-15,SHIPPED,57.47,MEDIUM,North
42880,1081,2024-06-03,2024-06-05,PENDING,42.3,HIGH,West
42881,1341,2024-03-14,2024-03-15,PENDING,58.28,LOW,East
42882,1985,2024-12-19,2024-12-21,SHIPPED,27.18,LOW,North
42883,1781,2024-06-23,2024-06-26,SHIPPED,33.18,MEDIUM,East
42884,1951,2024-01-14,2024-01-18,SHIPPED,21.3,HIGH,East
42885,1420,2024-06-15,2024-06-18,SHIPPED,16.25,LOW,East
42886,1048,2024-02-24,2024-02-28,SHIPPED,48.37,LOW,West
42887,1205,2024-01-26,2024-01-27,SHIPPED,61.9,MEDIUM,West
42888,1217,2024-02-13,2024-02-18,PENDING,27.18,LOW,South
42889,1817,2024-03-09,2024-03-11,SHIPPED,36.64,LOW,South
42890,1675,2024-02-07,2024-02-08,PENDING,48.4,MEDIUM,East
42891,1435,2024-12-01,2024-12-04,SHIPPED,9.95,LOW,West
42892,1790,2024-01-12,2024-01-16,SHIPPED,28.63,MEDIUM,West
42893,1321,2024-04-14,2024-04-18,PENDING,78.14,MEDIUM,West
42894,1230,2024-08-31,2024-09-05,SHIPPED,27.87,HIGH,South
42895,1710,2024-12-29,2024-12-30,SHIPPED,71.84,HIGH,East
42896,1486,2024-09-29,2024-10-01,SHIPPED,51.52,HIGH,North
42897,1428,2024-10-07,2024-10-11,PENDING,42.49,LOW,West
42898,1882,2024-07-10,2024-07-12,SHIPPED,14.02,MEDIUM,West
42899,1725,2024-03-28,2024-03-31,SHIPPED,31.38,MEDIUM,North
42900,1283,2024-05-18,2024-05-22,CANCELLED,78.02,MEDIUM,South
42901,1485,2024-05-25,2024-05-29,SHIPPED,32.58,LOW,East
42902,1275,2024-06-12,2024-06-13,SHIPPED,70.08,LOW,West
42903,1432,2024-09-15,2024-09-20,SHIPPED,92.58,HIGH,West
42904,1184,2024-12-04,2024-12-07,PENDING,38.14,HIGH,North
42905,1721,2024-11-21,2024-11-26,SHIPPED,28.91,LOW,East
42906,1632,2024-03-27,2024-03-28,SHIPPED,61.17,MEDIUM,East
42907,1215,2024-11-22,2024-11-24,SHIPPED,38.32,MEDIUM,East
42908,1096,2024-12-29,2024-12-30,SHIPPED,66.69,MEDIUM,West
42909,1954,2024-08-26,2024-08-27,PENDING,48.96,LOW,South
42910,1118,2024-09-21,2024-09-22,SHIPPED,50.7,MEDIUM,South
42911,1364,2024-07-12,2024-07-16,SHIPPED,34.82,LOW,West
42912,1793,2024-05-07,2024-05-10,SHIPPED,35.55,LOW,East
42913,1402,2024-05-01,2024-05-03,PENDING,25.01,LOW,East
42914,1617,2024-08-31,2024-09-05,CANCELLED,39.79,LOW,West
42915,1396,2024-02-16,2024-02-18,PENDING,29.61,LOW,East
42916,1457,2024-11-15,2024-11-19,SHIPPED,17.62,MEDIUM,South
42917,1317,2024-12-30,2025-01-03,SHIPPED,22.28,MEDIUM,West
42918,1381,2024-04-21,2024-04-26,SHIPPED,56.7,LOW,South
42919,1141,2024-10-29,2024-11-02,SHIPPED,51.12,HIGH,East
42920,1456,2024-03-15,2024-03-20,SHIPPED,25.58,MEDIUM,West
42921,1500,2024-10-24,2024-10-28,CANCELLED,38.95,MEDIUM,South
42922,1906,2024-10-31,2024-11-01,CANCELLED,71.07,LOW,East
42923,1322,2024-01-30,2024-02-03,SHIPPED,50.19,MEDIUM,West
42924,1999,2024-01-08,2024-01-13,SHIPPED,21.17,MEDIUM,South
42925,1267,2024-12-06,2024-12-11,SHIPPED,42.76,LOW,North
42926,1802,2024-01-08,2024-01-13,SHIPPED,32.72,LOW,North
42927,1486,2024-08-26,2024-08-29,PENDING,26.41,LOW,West
42928,1877,2024-07-09,2024-07-11,SHIPPED,15.86,MEDIUM,West
42929,1678,2024-05-07,2024-05-09,PENDING,43.69,LOW,West
42930,1159,2024-01-11,2024-01-12,SHIPPED,60.68,HIGH,East
42931,1742,2024-09-12,2024-09-17,SHIPPED,34.77,MEDIUM,West
42932,1013,2024-08-20,2024-08-23,SHIPPED,38.17,LOW,West
42933,1704,2024-07-04,2024-07-07,SHIPPED,53.83,LOW,South
42934,1154,2024-04-30,2024-05-03,PENDING,43.99,MEDIUM,West
42935,1100,2024-06-15,2024-06-20,SHIPPED,9.92,LOW,East
42936,1571,2024-05-23,2024-05-26,PENDING,103.12,HIGH,East
42937,1042,2024-11-22,2024-11-25,SHIPPED,34.72,MEDIUM,West
42938,1192,2024-12-17,2024-12-19,SHIPPED,34.2,MEDIUM,East
42939,1310,2024-04-10,2024-04-14,SHIPPED,42.02,LOW,North
42940,1620,2024-01-22,2024-01-26,SHIPPED,27.39,LOW,West
42941,1604,2024-07-17,2024-07-21,SHIPPED,35.37,LOW,West
42942,1727,2024-09-25,2024-09-30,SHIPPED,80.41,HIGH,West
42943,1464,2024-03-22,2024-03-23,SHIPPED,46.08,HIGH,North
42944,1162,2024-06-18,2024-06-19,PENDING,16.83,MEDIUM,North
42945,1350,2024-01-13,2024-01-15,SHIPPED,25.5,LOW,North
42946,1233,2024-07-15,2024-07-16,SHIPPED,23.85,MEDIUM,North
42947,1927,2024-04-04,2024-04-05,SHIPPED,30.48,MEDIUM,East
42948,1402,2024-09-23,2024-09-27,CANCELLED,91.82,HIGH,South
42949,1350,2024-11-14,2024-11-18,SHIPPED,46.44,LOW,East
42950,1166,2024-12-23,2024-12-28,SHIPPED,35.12,HIGH,North
42951,1147,2024-02-20,2024-02-21,SHIPPED,24.72,LOW,North
42952,1027,2024-07-06,2024-07-11,PENDING,14.98,MEDIUM,West
42953,1258,2024-10-29,2024-11-01,PENDING,31.29,HIGH,East
42954,1927,2024-01-04,2024-01-06,SHIPPED,29.84,LOW,East
42955,1597,2024-09-19,2024-09-21,SHIPPED,77.38,LOW,South
42956,1619,2024-12-08,2024-12-11,SHIPPED,28.17,LOW,West
42957,1441,2024-01-31,2024-02-02,SHIPPED,22.47,LOW,West
42958,1949,2024-04-27,2024-04-28,SHIPPED,14.99,LOW,South
42959,1937,2024-07-27,2024-08-01,SHIPPED,26.65,LOW,East
42960,1628,2024-07-20,2024-07-21,SHIPPED,21.57,LOW,West
42961,1875,2024-03-26,2024-03-28,CANCELLED,29.1,LOW,West
42962,1526,2024-01-30,2024-01-31,SHIPPED,27.38,LOW,East
42963,1997,2024-06-05,2024-06-07,SHIPPED,25.22,MEDIUM,West
42964,1210,2024-07-27,2024-08-01,SHIPPED,65.29,HIGH,West
42965,1829,2024-02-12,2024-02-14,CANCELLED,63.59,HIGH,North
42966,1542,2024-03-25,2024-03-28,SHIPPED,102.46,HIGH,South
42967,1444,2024-06-24,2024-06-26,PENDING,45.18,MEDIUM,South
42968,1793,2024-08-18,2024-08-21,SHIPPED,27.25,LOW,East
42969,1452,2024-12-25,2024-12-30,SHIPPED,58.21,LOW,East
42970,1696,2024-05-29,2024-05-31,SHIPPED,15.43,MEDIUM,South
42971,1403,2024-11-14,2024-11-19,PENDING,106.74,LOW,East
42972,1065,2024-09-16,2024-09-20,PENDING,12.69,LOW,North
42973,1404,2024-12-11,2024-12-15,PENDING,17.83,LOW,West
42974,1882,2024-01-03,2024-01-05,SHIPPED,16.41,LOW,North
42975,1827,2024-12-02,2024-12-06,PENDING,43.42,LOW,South
42976,1574,2024-08-22,2024-08-23,PENDING,101.93,HIGH,West
42977,1434,2024-12-04,2024-12-05,SHIPPED,112.02,HIGH,North
42978,1227,2024-03-22,2024-03-25,PENDING,36.19,MEDIUM,South
42979,1475,2024-09-08,2024-09-12,SHIPPED,47.64,LOW,South
42980,1467,2024-11-02,2024-11-05,SHIPPED,45.93,LOW,West
42981,1100,2024-06-02,2024-06-06,SHIPPED,23.04,MEDIUM,North
42982,1422,2024-10-17,2024-10-18,SHIPPED,63.83,LOW,West
42983,1355,2024-12-01,2024-12-05,PENDING,35.11,MEDIUM,East
42984,1138,2024-09-27,2024-09-28,SHIPPED,21.89,HIGH,East
42985,1630,2024-06-22,2024-06-23,SHIPPED,29.86,HIGH,East
42986,1568,2024-01-24,2024-01-29,SHIPPED,50.74,MEDIUM,East
42987,1130,2024-01-02,2024-01-03,PENDING,46.02,MEDIUM,East
42988,1548,2024-07-05,2024-07-06,SHIPPED,34.53,LOW,East
42989,1467,2024-06-12,2024-06-15,SHIPPED,27.83,HIGH,North
42990,1479,2024-02-14,2024-02-18,CANCELLED,30.06,LOW,South
42991,1110,2024-12-16,2024-12-18,SHIPPED,22.04,MEDIUM,North
42992,1152,2024-04-03,2024-04-05,PENDING,39.88,LOW,South
42993,1916,2024-07-22,2024-07-23,SHIPPED,48.43,MEDIUM,West
42994,1761,2024-05-02,2024-05-06,SHIPPED,26.11,LOW,East
42995,1241,2024-02-06,2024-02-11,SHIPPED,16.03,LOW,East
42996,1719,2024-04-27,2024-04-29,SHIPPED,17.41,LOW,South
42997,1879,2024-12-06,2024-12-09,SHIPPED,47.73,LOW,East
42998,1681,2024-05-19,2024-05-22,SHIPPED,21.46,LOW,East
42999,1768,2024-05-01,2024-05-04,SHIPPED,58.94,LOW,East
43000,1278,2024-08-19,2024-08-24,SHIPPED,22.36,MEDIUM,South
43001,1362,2024-08-16,2024-08-21,SHIPPED,19.04,HIGH,South
43002,1624,2024-08-15,2024-08-20,SHIPPED,44.54,LOW,West
43003,1407,2024-11-23,2024-11-27,SHIPPED,70.66,MEDIUM,West
43004,1174,2024-08-06,2024-08-10,SHIPPED,29.85,HIGH,East
43005,1600,2024-06-03,2024-06-07,SHIPPED,19.68,LOW,South
43006,1134,2024-12-21,2024-12-26,SHIPPED,53.22,MEDIUM,West
43007,1505,2024-01-07,2024-01-09,SHIPPED,19.44,MEDIUM,South
43008,1293,2024-01-03,2024-01-05,SHIPPED,80.6,HIGH,West
43009,1494,2024-01-04,2024-01-06,SHIPPED,45.54,LOW,East
43010,1814,2024-08-03,2024-08-07,PENDING,24.35,LOW,East
43011,1870,2024-09-20,2024-09-24,SHIPPED,25.29,MEDIUM,South
43012,1418,2024-02-14,2024-02-16,SHIPPED,17.37,LOW,West
43013,1205,2024-07-23,2024-07-28,SHIPPED,65.3,MEDIUM,South
43014,1317,2024-07-19,2024-07-21,SHIPPED,61.53,MEDIUM,East
43015,1072,2024-09-06,2024-09-08,CANCELLED,23.98,LOW,South
43016,1258,2024-07-30,2024-07-31,SHIPPED,54.62,MEDIUM,West
43017,1357,2024-05-12,2024-05-16,SHIPPED,29.29,LOW,West
43018,1147,2024-06-22,2024-06-23,SHIPPED,18.86,LOW,East
43019,1224,2024-03-09,2024-03-10,SHIPPED,43.12,HIGH,South
43020,1104,2024-10-17,2024-10-20,SHIPPED,44.5,MEDIUM,West
43021,1555,2024-05-22,2024-05-23,SHIPPED,34.19,MEDIUM,West
43022,1927,2024-01-17,2024-01-22,SHIPPED,33.67,LOW,North
43023,1355,2024-11-27,2024-11-29,SHIPPED,12.52,LOW,East
43024,1537,2024-09-04,2024-09-07,PENDING,60.43,HIGH,South
43025,1815,2024-08-15,2024-08-20,PENDING,23.38,LOW,East
43026,1260,2024-06-19,2024-06-22,PENDING,15.44,MEDIUM,South
43027,1570,2024-11-30,2024-12-03,SHIPPED,41.44,MEDIUM,North
43028,1572,2024-07-24,2024-07-27,SHIPPED,34.63,MEDIUM,South
43029,1816,2024-03-31,2024-04-01,SHIPPED,22.51,MEDIUM,North
43030,1925,2024-04-23,2024-04-28,SHIPPED,29.64,LOW,East
43031,1912,2024-01-22,2024-01-25,SHIPPED,37.16,MEDIUM,North
43032,1069,2024-05-16,2024-05-19,SHIPPED,26.71,LOW,East
43033,1953,2024-10-29,2024-10-31,SHIPPED,16.96,LOW,East
43034,1446,2024-07-31,2024-08-01,SHIPPED,59.09,MEDIUM,West
43035,1956,2024-01-03,2024-01-07,SHIPPED,31.16,HIGH,South
43036,1446,2024-10-13,2024-10-18,SHIPPED,34.24,LOW,North
43037,1782,2024-01-13,2024-01-15,SHIPPED,55.12,MEDIUM,East
43038,1256,2024-01-02,2024-01-06,SHIPPED,36.84,LOW,South
43039,1908,2024-09-19,2024-09-23,SHIPPED,17.69,MEDIUM,North
43040,1943,2024-10-11,2024-10-16,SHIPPED,39.56,MEDIUM,South
43041,1895,2024-05-11,2024-05-16,SHIPPED,20.38,HIGH,North
43042,1929,2024-12-09,2024-12-13,CANCELLED,57.71,LOW,East
43043,1636,2024-08-21,2024-08-22,SHIPPED,39.47,HIGH,West
43044,1925,2024-08-30,2024-09-04,SHIPPED,65.04,MEDIUM,East
43045,1530,2024-06-21,2024-06-24,SHIPPED,80.2,HIGH,West
43046,1118,2024-09-20,2024-09-21,PENDING,50.23,LOW,West
43047,1831,2024-02-11,2024-02-16,CANCELLED,44.81,LOW,South
43048,1065,2024-05-24,2024-05-27,CANCELLED,38.28,MEDIUM,East
43049,1244,2024-12-05,2024-12-10,SHIPPED,50.23,LOW,West
43050,1056,2024-11-20,2024-11-25,SHIPPED,34.83,MEDIUM,South
43051,1043,2024-12-20,2024-12-21,CANCELLED,45.65,LOW,East
43052,1523,2024-10-23,2024-10-26,SHIPPED,96.38,MEDIUM,East
43053,1889,2024-02-23,2024-02-27,SHIPPED,33.34,HIGH,North
43054,1423,2024-06-08,2024-06-10,SHIPPED,20.77,LOW,West
43055,1747,2024-08-10,2024-08-14,SHIPPED,86.15,LOW,East
43056,1535,2024-08-10,2024-08-13,SHIPPED,63.47,MEDIUM,West
43057,1394,2024-02-12,2024-02-14,SHIPPED,30.13,MEDIUM,West
43058,1449,2024-03-09,2024-03-10,SHIPPED,76.74,HIGH,North
43059,1256,2024-04-09,2024-04-11,SHIPPED,34.58,MEDIUM,East
43060,1953,2024-07-22,2024-07-23,SHIPPED,18.13,LOW,East
43061,1795,2024-07-26,2024-07-27,SHIPPED,30.58,LOW,East
43062,1835,2024-09-28,2024-10-02,SHIPPED,26.64,HIGH,South
43063,1360,2024-06-09,2024-06-11,SHIPPED,14.38,LOW,West
43064,1762,2024-06-02,2024-06-03,SHIPPED,31.46,MEDIUM,North
43065,1605,2024-10-05,2024-10-07,SHIPPED,33.58,LOW,East
43066,1379,2024-03-29,2024-04-01,SHIPPED,29.32,LOW,East
43067,1442,2024-06-30,2024-07-04,SHIPPED,41.95,MEDIUM,North
43068,1966,2024-12-05,2024-12-08,SHIPPED,33.95,MEDIUM,South
43069,1891,2024-02-16,2024-02-18,SHIPPED,30.78,HIGH,South
43070,1533,2024-08-31,2024-09-05,SHIPPED,23.06,MEDIUM,West
43071,1473,2024-09-05,2024-09-07,SHIPPED,20.47,MEDIUM,West
43072,1156,2024-08-28,2024-08-29,PENDING,38.51,HIGH,North
43073,1088,2024-04-27,2024-05-01,SHIPPED,31.9,HIGH,South
43074,1201,2024-06-12,2024-06-17,SHIPPED,47.83,HIGH,South
43075,1979,2024-10-17,2024-10-19,SHIPPED,26.28,MEDIUM,South
43076,1461,2024-06-19,2024-06-23,SHIPPED,55.8,LOW,East
43077,1480,2024-01-05,2024-01-06,PENDING,49.52,HIGH,West
43078,1708,2024-09-16,2024-09-18,SHIPPED,46.98,HIGH,West
43079,1556,2024-02-27,2024-03-01,SHIPPED,25.74,MEDIUM,West
43080,1453,2024-07-18,2024-07-23,SHIPPED,48.07,LOW,South
43081,1469,2024-12-28,2025-01-01,PENDING,24.53,LOW,West
43082,1379,2024-05-17,2024-05-19,SHIPPED,13.43,LOW,East
43083,1400,2024-11-13,2024-11-17,SHIPPED,53.97,MEDIUM,North
43084,1078,2024-08-24,2024-08-29,SHIPPED,13.07,LOW,West
43085,1550,2024-05-27,2024-05-30,SHIPPED,34.48,LOW,South
43086,1935,2024-10-14,2024-10-16,SHIPPED,41.89,LOW,South
43087,1795,2024-10-30,2024-11-04,SHIPPED,33.48,MEDIUM,North
43088,1385,2024-08-06,2024-08-07,SHIPPED,47.83,HIGH,East
43089,1977,2024-06-25,2024-06-27,SHIPPED,31.47,LOW,East
43090,1666,2024-10-08,2024-10-09,SHIPPED,33.68,MEDIUM,North
43091,1660,2024-06-11,2024-06-14,SHIPPED,50.48,LOW,West
43092,1342,2024-10-10,2024-10-13,SHIPPED,11.51,LOW,North
43093,1902,2024-11-16,2024-11-18,SHIPPED,23.68,MEDIUM,West
43094,1444,2024-07-04,2024-07-08,SHIPPED,28.44,LOW,East
43095,1051,2024-01-06,2024-01-10,SHIPPED,36.9,MEDIUM,East
43096,1250,2024-02-19,2024-02-23,SHIPPED,186.34,LOW,North
43097,1943,2024-10-31,2024-11-04,SHIPPED,90.72,MEDIUM,West
43098,1893,2024-02-15,2024-02-20,SHIPPED,173.92,HIGH,East
43099,1658,2024-08-04,2024-08-06,CANCELLED,60.68,LOW,East
43100,1328,2024-07-27,2024-07-31,SHIPPED,42.03,MEDIUM,North
43101,1907,2024-12-11,2024-12-14,SHIPPED,51.77,MEDIUM,East
43102,1493,2024-04-05,2024-04-07,SHIPPED,73.32,HIGH,South
43103,1349,2024-01-25,2024-01-29,SHIPPED,58.79,HIGH,North
43104,1966,2024-12-17,2024-12-18,SHIPPED,54.09,LOW,West
43105,1769,2024-05-04,2024-05-06,SHIPPED,53.23,HIGH,East
43106,1784,2024-12-26,2024-12-30,SHIPPED,37.41,MEDIUM,East
43107,1458,2024-03-03,2024-03-08,PENDING,16.51,MEDIUM,East
43108,1497,2024-12-04,2024-12-05,SHIPPED,27.81,MEDIUM,South
43109,1124,2024-11-17,2024-11-18,PENDING,18.57,MEDIUM,North
43110,1203,2024-06-11,2024-06-14,CANCELLED,31.13,HIGH,West
43111,1767,2024-12-01,2024-12-05,SHIPPED,12.75,LOW,North
43112,1642,2024-10-15,2024-10-19,CANCELLED,28.26,LOW,South
43113,1020,2024-08-30,2024-09-01,PENDING,38.67,MEDIUM,East
43114,1589,2024-11-01,2024-11-04,SHIPPED,13.92,MEDIUM,North
43115,1846,2024-05-31,2024-06-01,SHIPPED,27.91,MEDIUM,North
43116,1562,2024-04-04,2024-04-09,SHIPPED,33.61,MEDIUM,South
43117,1361,2024-12-02,2024-12-06,SHIPPED,42.24,LOW,East
43118,1360,2024-04-06,2024-04-07,PENDING,30.83,MEDIUM,East
43119,1777,2024-10-19,2024-10-23,SHIPPED,21.52,MEDIUM,East
43120,1115,2024-12-21,2024-12-25,PENDING,34.28,MEDIUM,East
43121,1054,2024-03-03,2024-03-08,SHIPPED,131.34,MEDIUM,North
43122,1291,2024-09-04,2024-09-09,SHIPPED,67.62,LOW,East
43123,1050,2024-11-14,2024-11-19,PENDING,36.99,MEDIUM,North
43124,1841,2024-10-01,2024-10-03,SHIPPED,19.4,MEDIUM,West
43125,1784,2024-02-08,2024-02-13,SHIPPED,76.37,MEDIUM,West
43126,1253,2024-04-13,2024-04-18,SHIPPED,17.44,MEDIUM,West
43127,1491,2024-03-23,2024-03-28,CANCELLED,48.49,LOW,West
43128,1984,2024-07-18,2024-07-23,PENDING,52.61,MEDIUM,South
43129,1572,2024-04-14,2024-04-17,PENDING,32.98,MEDIUM,South
43130,1858,2024-06-27,2024-06-29,SHIPPED,51.29,HIGH,West
43131,1992,2024-02-29,2024-03-04,SHIPPED,29.04,MEDIUM,East
43132,1970,2024-09-12,2024-09-14,SHIPPED,47.4,HIGH,East
43133,1908,2024-12-03,2024-12-05,SHIPPED,20.43,LOW,West
43134,1960,2024-07-24,2024-07-26,SHIPPED,78.44,LOW,South
43135,1862,2024-07-28,2024-08-02,SHIPPED,19.22,MEDIUM,West
43136,1224,2024-08-16,2024-08-18,SHIPPED,26.41,MEDIUM,South
43137,1468,2024-12-13,2024-12-16,PENDING,60.05,MEDIUM,South
43138,1847,2024-05-01,2024-05-05,SHIPPED,44.64,MEDIUM,North
43139,1102,2024-05-03,2024-05-05,SHIPPED,95.59,HIGH,South
43140,1982,2024-12-18,2024-12-22,PENDING,64.07,HIGH,North
43141,1969,2024-05-14,2024-05-15,SHIPPED,23.62,LOW,South
43142,1047,2024-07-06,2024-07-07,SHIPPED,20.42,MEDIUM,East
43143,1736,2024-05-12,2024-05-14,SHIPPED,38.75,LOW,West
43144,1341,2024-03-31,2024-04-03,SHIPPED,33.47,LOW,East
43145,1232,2024-04-11,2024-04-12,SHIPPED,38.42,MEDIUM,West
43146,1581,2024-06-09,2024-06-10,SHIPPED,50.36,LOW,West
43147,1558,2024-12-22,2024-12-25,SHIPPED,25.86,LOW,North
43148,1227,2024-05-04,2024-05-09,SHIPPED,62.62,LOW,North
43149,1521,2024-10-19,2024-10-21,SHIPPED,52.33,LOW,South
43150,1696,2024-05-22,2024-05-23,SHIPPED,22.96,LOW,South
